0,01818516;0;0,19420825;0,90329403;0,42060167;-0,08458213;
0,00299409;0;-0,09097612;-0,4231447;0,90595508;-0,013926;
-0,21420866;-0,00000002;0,01521562;0,07077032;0,04836975;0,99631917;

