0,01890183;0;0,21583395;0,98106331;-0,17358857;-0,08591741;
0,00314515;0;0,0380602;0,1730009;0,98481792;-0,01429613;
-0,21916396;0;0,01916082;0,08709464;-0,00083838;0,99619967;

