0,08290128;-0,05646456;0,14220701;0,83651191;0,45346224;-0,30760339;
0,0629808;0,03259855;-0,08210005;-0,48294145;0,87535292;-0,02290869;
-0,15038964;-0,01747394;0,04400846;0,25887331;0,16771781;0,95123887;

