-0,06381384;-0,00000001;0,05318728;0,37882698;-0,80616784;0,45451456;
0,00670395;0,00000001;0,12834184;0,91411567;0,40263215;-0,04774895;
-0,12487998;-0,00000003;-0,02028898;-0,14450853;0,43356746;0,8894586;

