0,06381385;-0,00000001;0,05318729;0,37882668;-0,80616814;-0,45451444;
-0,0067042;0;0,12834191;0,9141162;0,40263087;0,04775076;
-0,12488001;0,00000002;0,02028871;0,14450645;-0,43356824;0,88945854;

