-0,0181848;0;0,19420775;0,90329176;0,42060694;0,08458045;
-0,00299474;0;-0,09097728;-0,42315015;0,90595251;0,01392905;
-0,21420868;-0,00000001;-0,01521495;-0,07076722;-0,04837223;0,99631929;

