1;-0.0421;-0.2407;-0.0961;0;0;325;
2;-0.0421;-0.2407;-0.0961;0.0001;-0.001;324.9793;
3;-0.0421;-0.2407;-0.0961;0.0001;-0.001;324.9793;
4;-0.0421;-0.2407;-0.0961;0.0004;-0.0029;324.9379;
5;-0.0421;-0.2407;-0.0961;0.0006;-0.0039;324.9173;
6;-0.0421;-0.2407;-0.0961;0.0007;-0.0049;324.8967;
7;-0.0421;-0.2407;-0.0961;0.0009;359.9942;324.8761;
8;-0.0421;-0.2407;-0.0961;0.001;359.9932;324.8556;
9;-0.0421;-0.2407;-0.0961;0.001;359.9932;324.8556;
10;-0.0421;-0.2407;-0.0961;0.0013;359.9913;324.8148;
11;-0.0421;-0.2407;-0.0961;0.0015;359.9903;324.7945;
12;-0.042;-0.2407;-0.0961;0.0016;359.9894;324.7743;
13;-0.042;-0.2407;-0.0961;0.0018;359.9884;324.7542;
14;-0.0419;-0.2408;-0.0961;0.0019;359.9875;324.7342;
15;-0.0419;-0.2408;-0.0961;0.0019;359.9875;324.7342;
16;-0.0418;-0.2408;-0.0961;0.0022;359.9856;324.6946;
17;-0.0418;-0.2408;-0.0961;0.0023;359.9847;324.675;
18;-0.0417;-0.2408;-0.0961;0.0024;359.9838;324.6555;
19;-0.0416;-0.2408;-0.0961;0.0026;359.9829;324.6362;
20;-0.0415;-0.2408;-0.0962;0.0027;359.982;324.617;
21;-0.0415;-0.2408;-0.0962;0.0027;359.982;324.617;
22;-0.0414;-0.2409;-0.0961;0.003;359.9802;324.5792;
23;-0.0413;-0.2409;-0.0962;0.0031;359.9793;324.5605;
24;-0.0412;-0.2409;-0.0962;0.0032;359.9785;324.5421;
25;-0.0411;-0.2409;-0.0962;0.0034;359.9776;324.5238;
26;-0.041;-0.2409;-0.0962;0.0035;359.9767;324.5058;
27;-0.0409;-0.2409;-0.0962;0.0036;359.9759;324.488;
28;-0.0408;-0.2409;-0.0962;0.0037;359.9751;324.4704;
29;-0.0408;-0.2409;-0.0962;0.0037;359.9751;324.4704;
30;-0.0408;-0.241;-0.0961;0.0039;359.9734;324.4359;
31;-0.0407;-0.241;-0.0961;0.0041;359.9727;324.419;
32;-0.0406;-0.241;-0.0961;0.0042;359.9719;324.4024;
33;-0.0406;-0.241;-0.0961;0.0043;359.9711;324.3861;
34;-0.0405;-0.241;-0.0961;0.0044;359.9703;324.37;
35;-0.0404;-0.241;-0.0961;0.0045;359.9696;324.3542;
36;-0.0404;-0.241;-0.0961;0.0046;359.9689;324.3387;
37;-0.0403;-0.241;-0.0961;0.0047;359.9681;324.3234;
38;-0.0403;-0.241;-0.0961;0.0048;359.9674;324.3085;
39;-0.0403;-0.241;-0.0961;0.0049;359.9668;324.2938;
40;-0.0402;-0.2411;-0.0961;0.005;359.9661;324.2795;
41;-0.0402;-0.2411;-0.0961;0.0051;359.9654;324.2655;
