-0,00466039;-0,00508406;0,07917372;0,8164804;0,57112163;0,08473435;
-0,00073155;-0,00079806;0,01754914;-0,57405883;0,81870604;0,01330093;
-0,05479731;-0,0597789;-0,00696783;-0,06177608;-0,05950245;0,99631482;

